title,price,area,price_per_sqft,locality,city,property_type,bedroom_num,bathroom_num,balcony_num,furnished,age,total_floors,latitude,longitude,metro_score,bus_score,hwy_score,airport_score,IABS
Mahindra Alcove,27000000,1100,24545.45455,Andheri,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.12620735,72.86009216,0.5,0.2,0.5,0.0,35.0
Sanghvi Ecocity Phase 3,6600000,750,8800.0,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,1,1,19.29432487,72.86798096,0.0,0.0,0.0,0.0,0.0
Salangpur Aavatar,8050000,995,8090.452261,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.29432106,72.86798859,0.0,0.0,0.0,0.0,0.0
JK IRIS,10900000,777,14028.31403,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.28841591,72.86901855,0.0,0.2,0.0,0.0,5.0
Chheda Avighna,6423000,748,8586.898396,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.29430008,72.86801147,0.0,0.0,0.0,0.0,0.0
Salangpur Salasar Aangan,6200000,650,9538.461538,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,10,1,19.29974556,72.87181091,0.0,0.0,0.0,0.0,0.0
Raj Heritage 2,6700000,650,10307.69231,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.29430771,72.86799622,0.0,0.0,0.0,0.0,0.0
Chheda Avighna,9900000,1048,9446.564885,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.29430008,72.86800385,0.0,0.0,0.0,0.0,0.0
Shubh Seven Square Avenue,6750000,735,9183.673469,Bhayandar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.2943058,72.86800385,0.0,0.0,0.0,0.0,0.0
Raj Akshay,6500000,725,8965.517241,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.29429817,72.86800385,0.0,0.0,0.0,0.0,0.0
Raj Heritage 2,6700000,650,10307.69231,Mira Road,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.29429054,72.86800385,0.0,0.0,0.0,0.0,0.0
Chheda Avighna,6423000,748,8586.898396,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.2942791,72.86798096,0.0,0.0,0.0,0.0,0.0
Unique Ivana,8500000,877,9692.132269,Mira Road,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.29429817,72.86800385,0.0,0.0,0.0,0.0,0.0
Lodha Park,310000000,6000,51666.66667,Lower Parel,Mumbai,Villa,4,4,0,Unfurnished,4,1,19.00477219,72.82813263,0.2,0.2,0.2,0.0,17.0
Lodha Park,60400000,1000,60400.0,Lower Parel,Mumbai,Apartment,2,2,0,Semi-Furnished,4,1,19.00477219,72.82813263,0.2,0.2,0.2,0.0,17.0
Lodha Park,83400000,1400,59571.42857,Lower Parel,Mumbai,Apartment,3,3,0,Semi-Furnished,4,1,19.00477219,72.82813263,0.2,0.2,0.2,0.0,17.0
Suraj Park View,32000000,700,45714.28571,Dadar,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.02329445,72.8372879,0.8,0.0,0.2,0.0,36.00000000000001
Noori Horizon,14100000,500,28200.0,Bandra,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.05319023,72.83690643,0.5,0.2,0.8,0.0,41.0
DB Ten BKC,64900000,1300,49923.07692,Bandra,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.0533371,72.84757233,0.2,0.2,0.8,0.0,29.000000000000004
Ajmera Bhakti Park,31000000,1315,23574.14449,Wadala,Mumbai,Apartment,3,3,0,Semi-Furnished,21,1,19.03029251,72.88043976,0.8,0.0,0.5,0.0,42.00000000000001
Swaraj Homes Odyssey CHS Mumbai,13000000,575,22608.69565,Wadala,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.02507973,72.87883759,0.5,0.0,0.8,0.0,36.00000000000001
Ajmera Cosmic Heights,10500000,620,16935.48387,Wadala,Mumbai,Apartment,1,1,0,Unfurnished,12,1,19.02606773,72.87971497,0.5,0.0,0.8,0.0,36.00000000000001
 ,5300000,650,8153.846154,Dombivli,Mumbai,Apartment,1,1,0,Unfurnished,8,1,19.23376656,73.08879089,0.2,0.0,0.0,0.0,8.000000000000002
 ,21500000,1350,15925.92593,Thane,Mumbai,Apartment,3,3,0,Furnished,0,1,19.19576836,72.96435547,0.0,0.0,0.8,0.0,16.000000000000004
 ,16600000,1020,16274.5098,Thane,Mumbai,Apartment,3,3,0,Furnished,0,1,19.19543839,72.96404266,0.0,0.0,0.8,0.0,16.000000000000004
B and M Millennium Avanish,19500000,1245,15662.6506,Airoli,Mumbai,Apartment,2,2,0,Semi-Furnished,10,1,19.14815331,73.00055695,0.0,0.0,0.0,0.0,0.0
Kripa Elysium,7500000,500,15000.0,Chembur,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.06542778,72.89547729,0.5,0.0,0.8,0.0,36.00000000000001
Goregaon Vivan,7900000,650,12153.84615,Goregaon,Mumbai,Apartment,1,2,0,Furnished,0,1,19.16132355,72.84583282,0.5,0.2,0.2,0.0,29.000000000000004
Dem Phoenix,10500000,750,14000.0,Malad,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.1909008,72.86121368,0.5,0.2,0.8,0.0,41.0
Royal Lagoon E Wing,13500000,850,15882.35294,Malad,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.20379639,72.82107544,0.2,0.0,0.0,0.0,8.000000000000002
DPSPRO DPS Nakshatra Heights,8000000,550,14545.45455,Kandivali,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.2128849,72.8239212,0.2,0.0,0.0,0.0,8.000000000000002
 ,47500000,1200,39583.33333,Vile Parle,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.0951004,72.8605957,0.5,0.5,0.2,0.8,48.5
Reputed Builder Ram Kutir CHS,20000000,750,26666.66667,Vile Parle,Mumbai,Apartment,2,1,0,Semi-Furnished,11,1,19.10071945,72.84078979,0.8,0.5,0.2,0.0,48.50000000000001
 ,5000000,668,7485.02994,Ulwe,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.96338272,73.02172852,0.0,0.0,0.2,0.0,4.000000000000001
 ,200000000,2190,91324.20091,Prabhadevi,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.01498032,72.82868195,0.8,0.2,0.2,0.0,41.0
 ,20000000,952,21008.40336,Santacruz,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.07924843,72.853508,0.5,0.2,0.5,0.0,35.0
 ,10500000,350,30000.0,Vile Parle,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.1037693,72.85250092,0.2,0.2,0.8,0.6,38.0
 ,10900000,551,19782.21416,Kurla,Mumbai,Apartment,1,2,0,Furnished,0,1,19.06527901,72.88420105,0.5,0.5,0.5,0.0,42.50000000000001
 ,17000000,600,28333.33333,Vile Parle,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.0951004,72.8605957,0.5,0.5,0.2,0.8,48.5
 ,43000000,950,45263.15789,Vile Parle,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.1009655,72.84906769,0.5,0.5,0.5,0.3,47.0
 ,47800000,1200,39833.33333,Vile Parle,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.0951004,72.8605957,0.5,0.5,0.2,0.8,48.5
 ,24000000,740,32432.43243,Vile Parle,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.0951004,72.8605957,0.5,0.5,0.2,0.8,48.5
Ajmera Bhakti Park,13200000,575,22956.52174,Wadala,Mumbai,Apartment,1,1,0,Semi-Furnished,21,1,19.02713585,72.87932587,0.8,0.0,0.8,0.0,48.00000000000001
Rubberwala Valencia,11900000,575,20695.65217,Parel,Mumbai,Apartment,1,1,0,Semi-Furnished,9,1,19.02709007,72.87943268,0.8,0.0,0.8,0.0,48.00000000000001
Ajmera Bhakti Park,25400000,1100,23090.90909,Wadala,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.02748871,72.8795166,0.8,0.0,0.8,0.0,48.00000000000001
Ajmera Bhakti Park,26000000,1100,23636.36364,Wadala,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.02754211,72.87944794,0.8,0.0,0.8,0.0,48.00000000000001
Lodha New Cuffe Parade,44000000,1500,29333.33333,Wadala,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.03579712,72.87725067,0.5,0.0,0.2,0.0,24.000000000000004
Ajmera Girnar,18000000,955,18848.16754,Wadala,Mumbai,Apartment,2,2,0,Unfurnished,14,1,19.02777863,72.87929535,0.8,0.0,0.8,0.0,48.00000000000001
Ajmera Cosmic Heights,26500000,1315,20152.09125,Wadala,Mumbai,Apartment,3,3,0,Furnished,12,1,19.02757454,72.87947845,0.8,0.0,0.8,0.0,48.00000000000001
Ajmera Bhakti Park,31000000,1315,23574.14449,Wadala,Mumbai,Apartment,3,3,0,Semi-Furnished,21,1,19.02759361,72.87944794,0.8,0.0,0.8,0.0,48.00000000000001
Reputed Builder Palms Island V 1,7000000,764,9162.303665,Goregaon,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.15468979,72.88731384,0.0,0.0,0.0,0.0,0.0
Paradigm Paradigm Anantaara,19900000,800,24875.0,Borivali,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.22324944,72.84304047,0.8,0.2,0.0,0.0,37.00000000000001
Gajra Bhoomi Castle Phase I,4100000,695,5899.280576,Shilphata,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.14978218,73.05508423,0.0,0.0,0.2,0.0,4.000000000000001
Gajra Bhoomi Castle Phase I,5900000,1100,5363.636364,Shilphata,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.14978218,73.05508423,0.0,0.0,0.2,0.0,4.000000000000001
Sunteck West World 1 Tivri Naigaon East,5000000,750,6666.666667,Naigaon,Mumbai,Apartment,2,1,0,Unfurnished,1,1,19.36510086,72.86039734,0.2,0.0,0.0,0.0,8.000000000000002
Sunteck West World 1 Tivri Naigaon East,3300000,600,5500.0,Naigaon,Mumbai,Apartment,1,1,0,Semi-Furnished,1,1,19.36036682,72.85796356,0.0,0.0,0.0,0.0,0.0
 ,2050000,500,4100.0,Naigaon,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.34781075,72.87174988,0.2,0.0,0.0,0.0,8.000000000000002
Navkar City,3200000,600,5333.333333,Naigaon,Mumbai,Apartment,1,1,0,Semi-Furnished,7,1,19.35886765,72.85591125,0.2,0.0,0.0,0.0,8.000000000000002
Navkar Tower,3000000,535,5607.476636,Naigaon,Mumbai,Apartment,1,1,0,Semi-Furnished,7,1,19.34612083,72.86791229,0.0,0.0,0.0,0.0,0.0
KM Narmada Mohan Apartment,3000000,570,5263.157895,Naigaon,Mumbai,Apartment,1,1,0,Semi-Furnished,1,1,19.3603096,72.85856628,0.2,0.0,0.0,0.0,8.000000000000002
Sai Mauli Heights,1750000,380,4605.263158,Vasai,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.38525772,72.8575058,0.0,0.0,0.0,0.0,0.0
JSB Nakshatra Pride I,3350000,620,5403.225806,Naigaon,Mumbai,Apartment,1,1,0,Unfurnished,1,1,19.3645916,72.86053467,0.2,0.0,0.0,0.0,8.000000000000002
Solitaire Raj Accord Wing A,2500000,610,4098.360656,Vasai,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.37746811,72.8573761,0.0,0.0,0.0,0.0,0.0
Solitaire Raj Accord Wing A,2450000,590,4152.542373,Vasai,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.37746811,72.8573761,0.0,0.0,0.0,0.0,0.0
Kamdhenu Oaklands,14500000,1250,11600.0,Ulwe,Mumbai,Apartment,2,2,0,Unfurnished,7,1,18.96936798,73.01284027,0.0,0.0,0.5,0.0,10.0
 ,6000000,650,9230.769231,Ulwe,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.97181511,73.02503204,0.0,0.0,0.2,0.0,4.000000000000001
S M Hatkesh Heights,9000000,997,9027.081244,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.28352356,72.87909698,0.0,0.0,0.2,0.0,4.000000000000001
Strawberry The Address,11200000,1060,10566.03774,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.29112434,72.8723526,0.0,0.0,0.0,0.0,0.0
Reputed Builder Pride Of Vakola,6500000,350,18571.42857,Santacruz,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.08217812,72.85222626,0.5,0.2,0.5,0.0,35.0
Krishna Rudra Regency,8200000,1054,7779.886148,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.07045746,73.07662201,0.0,0.0,0.2,0.0,4.000000000000001
Krishna Rudra Regency,5200000,653,7963.246554,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.07047081,73.0766449,0.0,0.0,0.2,0.0,4.000000000000001
Gami Teesta,3400000,650,5230.769231,Taloja,Mumbai,Apartment,1,1,0,Unfurnished,2,1,19.07121086,73.09723663,0.2,0.0,0.5,0.0,18.000000000000004
Krishna Rudra Regency,5450000,653,8346.094946,Kharghar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.07278252,73.07393646,0.0,0.0,0.2,0.0,4.000000000000001
MB Lotus Court,8400000,1200,7000.0,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.01383209,73.10140991,0.2,0.0,0.8,0.0,24.000000000000004
 ,9000000,1100,8181.818182,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.01836967,73.08878326,0.2,0.0,0.2,0.0,12.000000000000002
Shree Raj Uma Shiv Corner,9800000,1153,8499.566349,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,10,1,19.0143795,73.09127045,0.2,0.0,0.2,0.0,12.000000000000002
Akshar Canabee,12500000,1175,10638.29787,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,9,1,19.02613449,73.09098053,0.0,0.0,0.8,0.0,16.000000000000004
Reputed Builder Bhoomi Harmony,12000000,1100,10909.09091,Kamothe,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.01262474,73.09003448,0.2,0.0,0.2,0.0,12.000000000000002
 ,8700000,1010,8613.861386,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.01791573,73.09322357,0.2,0.0,0.2,0.0,12.000000000000002
Dharti Encalve,9600000,1150,8347.826087,Kamothe,Mumbai,Apartment,2,2,0,Semi-Furnished,13,1,19.02458382,73.08876038,0.2,0.0,0.5,0.0,18.000000000000004
Shyam Imperial Heights,10500000,1200,8750.0,Kamothe,Mumbai,Apartment,2,2,0,Semi-Furnished,5,1,19.02218246,73.08596802,0.2,0.0,0.2,0.0,12.000000000000002
Marvels Nandan,6250000,710,8802.816901,Kamothe,Mumbai,Apartment,1,1,0,Unfurnished,11,1,19.01465034,73.10193634,0.2,0.0,0.8,0.0,24.000000000000004
Today Empire,6400000,760,8421.052632,Kamothe,Mumbai,Apartment,1,1,0,Unfurnished,11,1,19.01338005,73.09111786,0.2,0.0,0.2,0.0,12.000000000000002
LK Vivanta,6375000,750,8500.0,Kamothe,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.019701,73.09054565,0.2,0.0,0.2,0.0,12.000000000000002
Om Shivam Arjun,6500000,745,8724.832215,Kamothe,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.01214981,73.08931732,0.2,0.0,0.2,0.0,12.000000000000002
 ,13500000,1450,9310.344828,Kamothe,Mumbai,Apartment,3,4,0,Unfurnished,0,1,19.01322365,73.09144592,0.2,0.0,0.2,0.0,12.000000000000002
JSB Sai Nakshatra Trrident,2800000,600,4666.666667,Virar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.47034073,72.81052399,0.0,0.0,0.0,0.0,0.0
Dynamix Dynamix Luma,17500000,750,23333.33333,Andheri,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.12625504,72.86044312,0.5,0.2,0.5,0.0,35.0
 ,17000000,600,28333.33333,Lower Parel,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.00004578,72.82814026,0.5,0.0,0.2,0.0,24.000000000000004
Bombay Island City Center,87500000,2600,33653.84615,Dadar,Mumbai,Apartment,3,2,0,Semi-Furnished,5,1,19.01145172,72.84986877,0.8,0.5,0.5,0.0,54.50000000000001
 ,38000000,1200,31666.66667,Parel,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.00067329,72.83825684,0.5,0.0,0.8,0.0,36.00000000000001
CD BUILDERS CD Gurudev,4500000,850,5294.117647,Virar,Mumbai,Apartment,2,2,0,Furnished,0,1,19.46313095,72.80091095,0.2,0.0,0.0,0.0,8.000000000000002
Sakar Swapna CHSL,18000000,587,30664.39523,Andheri,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.1235218,72.85321808,0.5,0.2,0.8,0.0,41.0
Shree Super Homes,3700000,850,4352.941176,Virar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.46796227,72.80651855,0.0,0.0,0.0,0.0,0.0
Paradise Sai World Dreams,7650000,1140,6710.526316,Dombivali,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.18523216,73.09324646,0.0,0.0,0.0,0.0,0.0
Paradise Sai World Dreams,4999000,720,6943.055556,Dombivali,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.18523216,73.09324646,0.0,0.0,0.0,0.0,0.0
Shreenath Rudra Apartment,6600000,741,8906.882591,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,1,1,19.28911781,72.8694458,0.0,0.2,0.0,0.0,5.0
Sahakar Premier,6300000,675,9333.333333,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.29674911,72.87924194,0.0,0.0,0.0,0.0,0.0
Umiya Oasis,6500000,700,9285.714286,Mira Road,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.28604317,72.87023163,0.0,0.2,0.0,0.0,5.0
S M Hatkesh Heights,9000000,997,9027.081244,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.28352356,72.87909698,0.0,0.0,0.2,0.0,4.000000000000001
Strawberry The Address,11200000,1060,10566.03774,Mira Road,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.29112434,72.8723526,0.0,0.0,0.0,0.0,0.0
Reputed Builder Pride Of Vakola,6500000,350,18571.42857,Santacruz,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.08217812,72.85222626,0.5,0.2,0.5,0.0,35.0
Krishna Rudra Regency,8200000,1054,7779.886148,Kharghar,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.07045746,73.07662201,0.0,0.0,0.2,0.0,4.000000000000001
Krishna Rudra Regency,5200000,653,7963.246554,Kharghar,Mumbai,Apartment,1,1,0,Unfurnished,0,1,19.07047081,73.0766449,0.0,0.0,0.2,0.0,4.000000000000001
Gami Teesta,3400000,650,5230.769231,Taloja,Mumbai,Apartment,1,1,0,Unfurnished,2,1,19.07121086,73.09723663,0.2,0.0,0.5,0.0,18.000000000000004
Krishna Rudra Regency,5450000,653,8346.094946,Kharghar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.07278252,73.07393646,0.0,0.0,0.2,0.0,4.000000000000001
Reputed Builder Chandra Nivas Apartments,21000000,1350,15555.55556,Andheri,Mumbai,Apartment,3,2,0,Semi-Furnished,4,1,19.1109066,72.87519073,0.5,0.2,0.2,0.6,38.0
 ,18500000,900,20555.55556,Andheri,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.10977173,72.85826874,0.5,0.2,0.5,0.8,47.0
Lokhandwala Sapphire Heights,21000000,1250,16800.0,Kandivali,Mumbai,Apartment,3,3,0,Furnished,11,1,19.19780159,72.87260437,0.2,0.2,0.2,0.0,17.0
Aakash Gagan Dream,7500000,950,7894.736842,Nala Sopara,Mumbai,Apartment,2,2,0,Unfurnished,10,1,19.40628052,72.82769775,0.0,0.0,0.0,0.0,0.0
 ,1600000,600,2666.666667,Boisar,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.75623894,72.75804138,0.8,0.0,0.0,0.0,32.00000000000001
Imperial Splendora F Wing,6150000,1005,6119.402985,Vasai,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.40538406,72.85657501,0.0,0.0,0.0,0.0,0.0
Agarwal Nagri,3800000,565,6725.663717,Vasai,Mumbai,Apartment,1,1,0,Unfurnished,13,1,19.40458679,72.82756805,0.0,0.0,0.0,0.0,0.0
 ,7100000,940,7553.191489,Vasai,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.39286804,72.86553955,0.0,0.0,0.0,0.0,0.0
JSB JSB Nakshatra Veda,7500000,1250,6000.0,Vasai,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.38525772,72.8575058,0.0,0.0,0.0,0.0,0.0
Reputed Builder Vrindavan Heights,6000000,980,6122.44898,Nala Sopara,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.40328407,72.82472992,0.0,0.0,0.0,0.0,0.0
 ,4100000,660,6212.121212,Nalasopara,Mumbai,Apartment,1,2,0,Furnished,0,1,19.40839386,72.82507324,0.2,0.0,0.0,0.0,8.000000000000002
 ,3800000,695,5467.625899,Nalasopara,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.40839386,72.82507324,0.2,0.0,0.0,0.0,8.000000000000002
 ,5200000,860,6046.511628,Vasai,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.40289688,72.83113861,0.0,0.0,0.0,0.0,0.0
MB Lotus Court,8400000,1200,7000.0,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.01383209,73.10140991,0.2,0.0,0.8,0.0,24.000000000000004
 ,9000000,1100,8181.818182,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.01836967,73.08878326,0.2,0.0,0.2,0.0,12.000000000000002
Shree Raj Uma Shiv Corner,9800000,1153,8499.566349,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,10,1,19.0143795,73.09127045,0.2,0.0,0.2,0.0,12.000000000000002
Akshar Canabee,12500000,1175,10638.29787,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,9,1,19.02613449,73.09098053,0.0,0.0,0.8,0.0,16.000000000000004
Reputed Builder Bhoomi Harmony,12000000,1100,10909.09091,Kamothe,Mumbai,Apartment,2,2,0,Semi-Furnished,0,1,19.01262474,73.09003448,0.2,0.0,0.2,0.0,12.000000000000002
 ,8700000,1010,8613.861386,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.01791573,73.09322357,0.2,0.0,0.2,0.0,12.000000000000002
Dharti Encalve,9600000,1150,8347.826087,Kamothe,Mumbai,Apartment,2,2,0,Semi-Furnished,13,1,19.02458382,73.08876038,0.2,0.0,0.5,0.0,18.000000000000004
Shyam Imperial Heights,10500000,1200,8750.0,Kamothe,Mumbai,Apartment,2,2,0,Semi-Furnished,5,1,19.02218246,73.08596802,0.2,0.0,0.2,0.0,12.000000000000002
Marvels Nandan,6250000,710,8802.816901,Kamothe,Mumbai,Apartment,1,1,0,Unfurnished,11,1,19.01465034,73.10193634,0.2,0.0,0.8,0.0,24.000000000000004
Today Empire,6400000,760,8421.052632,Kamothe,Mumbai,Apartment,1,1,0,Unfurnished,11,1,19.01338005,73.09111786,0.2,0.0,0.2,0.0,12.000000000000002
LK Vivanta,6375000,750,8500.0,Kamothe,Mumbai,Apartment,1,2,0,Unfurnished,0,1,19.019701,73.09054565,0.2,0.0,0.2,0.0,12.000000000000002
Om Shivam Arjun,6500000,745,8724.832215,Kamothe,Mumbai,Apartment,1,1,0,Unfurnished,3,1,19.01214981,73.08931732,0.2,0.0,0.2,0.0,12.000000000000002
 ,13500000,1450,9310.344828,Kamothe,Mumbai,Apartment,3,4,0,Unfurnished,0,1,19.01322365,73.09144592,0.2,0.0,0.2,0.0,12.000000000000002
5P Bhagwati Heritage,14500000,1522,9526.938239,Kamothe,Mumbai,Apartment,3,3,0,Unfurnished,0,1,19.01307106,73.09638214,0.5,0.0,0.5,0.0,30.000000000000004
LK Vivanta,9647500,1135,8500.0,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.019701,73.09054565,0.2,0.0,0.2,0.0,12.000000000000002
 ,9600000,1110,8648.648649,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.01791573,73.09322357,0.2,0.0,0.2,0.0,12.000000000000002
 ,10000001,1235,8097.166802,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,0,1,19.01554871,73.09088135,0.2,0.0,0.2,0.0,12.000000000000002
Reputed Builder Bhoomi Harmony,12100000,1200,10083.33333,Kamothe,Mumbai,Apartment,2,2,0,Furnished,0,1,19.01262474,73.09003448,0.2,0.0,0.2,0.0,12.000000000000002
Shanti Hari Heritage,10500000,1212,8663.366337,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,12,1,19.01283264,73.09143066,0.5,0.0,0.2,0.0,24.000000000000004
Shree Raj Uma Shiv Corner,9600000,1123,8548.530721,Kamothe,Mumbai,Apartment,2,2,0,Unfurnished,10,1,19.01281548,73.09156799,0.5,0.0,0.2,0.0,24.000000000000004
Navkar Tower,3000000,535,5607.476636,Naigaon,Mumbai,Apartment,1,1,0,Semi-Furnished,7,1,19.34612083,72.86791229,0.0,0.0,0.0,0.0,0.0
KM Narmada Mohan Apartment,3000000,570,5263.157895,Naigaon,Mumbai,Apartment,1,1,0,Semi-Furnished,1,1,19.3603096,72.85856628,0.2,0.0,0.0,0.0,8.000000000000002
Sai Mauli Heights,1750000,380,4605.263158,Vasai,Mumbai,Apartment,1,1,0,Semi-Furnished,0,1,19.38525772,72.8575058,0.0,0.0,0.0,0.0,0.0
JSB Nakshatra Pride I,3350000,620,5403.225806,Naigaon,Mumbai,Apartment,1,1,0,Unfurnished,1,1,19.3645916,72.86053467,0.2,0.0,0.0,0.0,8.000000000000002
Solitaire Raj Accord Wing A,2500000,610,4098.360656,Vasai,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.37746811,72.8573761,0.0,0.0,0.0,0.0,0.0
Solitaire Raj Accord Wing A,2450000,590,4152.542373,Vasai,Mumbai,Apartment,1,2,0,Semi-Furnished,0,1,19.37746811,72.8573761,0.0,0.0,0.0,0.0,0.0
Kamdhenu Oaklands,14500000,1250,11600.0,Ulwe,Mumbai,Apartment,2,2,0,Unfurnished,7,1,18.96936798,73.01284027,0.0,0.0,0.5,0.0,10.0
 ,6000000,650,9230.769231,Ulwe,Mumbai,Apartment,1,1,0,Unfurnished,0,1,18.97181511,73.02503204,0.0,0.0,0.2,0.0,4.000000000000001
Vijay Orovia,7100000,580,12241.37931,Thane,Mumbai,Apartment,1,2,0,Semi-Furnished,3,1,19.2601757,72.98047638,0.0,0.0,0.0,0.0,0.0
Dynamix Parkwoods,13500000,910,14835.16484,Thane,Mumbai,Apartment,2,2,0,Semi-Furnished,10,1,19.25993156,72.96756744,0.0,0.0,0.0,0.0,0.0
Dynamix Parkwoods,8500000,620,13709.67742,Thane,Mumbai,Apartment,1,2,0,Semi-Furnished,10,1,19.25993156,72.96756744,0.0,0.0,0.0,0.0,0.0
Hiranandani Solitaire,6800000,400,17000.0,Thane,Mumbai,Apartment,1,1,0,Semi-Furnished,2,1,19.21806526,72.9667511,0.0,0.0,0.2,0.0,4.000000000000001
Kalpataru Parkcity,25400000,1800,14111.11111,Thane,Mumbai,Apartment,3,3,0,Semi-Furnished,0,1,19.22813988,72.98466492,0.0,0.0,0.2,0.0,4.000000000000001
